,"value__agg_autocorrelation__f_agg_""median""__maxlag_40","value__agg_autocorrelation__f_agg_""var""__maxlag_40",value__approximate_entropy__m_2__r_0.1,value__ar_coefficient__coeff_7__k_10,value__autocorrelation__lag_3,value__autocorrelation__lag_4,value__autocorrelation__lag_7,value__benford_correlation,value__count_below_mean,"value__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)","value__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)","value__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)","value__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)","value__fft_aggregated__aggtype_""variance""","value__fft_coefficient__attr_""abs""__coeff_1","value__fft_coefficient__attr_""abs""__coeff_10","value__fft_coefficient__attr_""abs""__coeff_22","value__fft_coefficient__attr_""abs""__coeff_23","value__fft_coefficient__attr_""abs""__coeff_31","value__fft_coefficient__attr_""abs""__coeff_33","value__fft_coefficient__attr_""abs""__coeff_37","value__fft_coefficient__attr_""abs""__coeff_61","value__fft_coefficient__attr_""abs""__coeff_96","value__fft_coefficient__attr_""angle""__coeff_10","value__fft_coefficient__attr_""angle""__coeff_30","value__fft_coefficient__attr_""angle""__coeff_54","value__fft_coefficient__attr_""angle""__coeff_86","value__fft_coefficient__attr_""angle""__coeff_98","value__fft_coefficient__attr_""imag""__coeff_7","value__fft_coefficient__attr_""real""__coeff_95","value__fft_coefficient__attr_""real""__coeff_96",value__fourier_entropy__bins_10,value__fourier_entropy__bins_100,value__length,value__number_crossing_m__m_0,value__number_crossing_m__m_1,value__number_cwt_peaks__n_1,value__number_cwt_peaks__n_5,value__number_peaks__n_3,value__number_peaks__n_5,value__number_peaks__n_50,value__partial_autocorrelation__lag_2,value__partial_autocorrelation__lag_3,value__partial_autocorrelation__lag_4,value__partial_autocorrelation__lag_7,value__permutation_entropy__dimension_3__tau_1,value__permutation_entropy__dimension_4__tau_1,value__permutation_entropy__dimension_5__tau_1,value__range_count__max_1000000000000.0__min_0,value__spkt_welch_density__coeff_8,value__time_reversal_asymmetry_statistic__lag_2,naming_orig
0,-0.02371472455768297,0.01714555116033098,0.8081708753975194,0.1789846224517712,0.03312584235590732,-0.05902903462434425,0.13498684047087525,0.7930157826527682,173.0,44.24022898713203,23.26136987320796,93.7194830553475,68.31700076919034,2241.2973589226112,481.5677362788471,2275.88144618667,645.8909353506261,717.3332433700785,534.1649897217405,597.169286975723,304.33797783925905,423.286077435595,1072.2955909020934,-1.7843011911451263,77.00824592108424,106.24228213125463,-156.26130916173955,80.9504649350781,936.4497999151827,-660.3231987571796,-375.05045293683787,0.7893628746311586,2.622601111560438,305.0,8.0,8.0,31.0,32.0,41.0,32.0,1.0,-0.07032060262538137,0.03464359415258851,-0.09146745957970531,0.13257002350087949,1.767971254079899,3.034559658664988,4.375074180248487,305.0,14114.050769747053,17237.681063122924,danish_atm_daily_0
1,-0.02819934605497903,0.021981546280642247,0.5254001947954992,0.2874062233640216,-0.01708064416035745,-0.07016876133195313,0.31087597724849186,0.8476825664941466,108.0,68.03375368557784,59.45122936937365,84.03443808043448,76.69337647759338,877.6607923907816,1292.097956796043,512.1026889156409,566.1434973180678,1076.088634214305,242.80987137510851,1032.1177258433263,866.6128028938742,187.36249399516382,85.43300878947638,111.05209748980602,29.095789680098147,2.422438485357475,-90.52241148171404,-71.70620634612605,-1266.3467901119852,-100.98695632345789,74.33629183457191,0.8742130096134287,2.813297307131706,198.0,4.0,4.0,21.0,21.0,28.0,20.0,1.0,-0.18100417045466186,0.07110973262093868,-0.11239194291571562,0.23169107680458284,1.7698579724701933,3.0527732595546686,4.320155113585519,198.0,2613.291455877039,43179.8969072165,danish_atm_daily_1
2,0.01217519687434047,0.010936387474408643,1.049108413819975,0.09818950605544162,0.11739058823724685,0.06167458193039895,0.14076007337920748,0.37894746837231635,182.0,118.03599792327861,101.62060986642575,138.52592483024162,129.87583795258627,2264.1348327135056,2049.235854279332,2849.2937768956467,132.88573983107827,1317.1053539145405,879.116374201836,1105.4780984847127,224.64939022862887,358.22900228392575,995.2846060966635,2.9792842462371376,78.92018917366208,58.896761539101455,-139.95928991186761,121.3344302363027,-370.87079989637243,-664.1355531289798,-385.914937411643,1.3255979924593972,3.270303781210057,305.0,16.0,14.0,30.0,33.0,38.0,28.0,3.0,0.04531530127610967,0.009728553639901159,0.0005754536278384996,0.07228866441816516,1.743287489006254,3.0224928562061812,4.312760812343959,305.0,35251.491095867,-68358.29235880398,danish_atm_daily_10
3,-0.014599317760040812,0.019859142052816497,0.846618894977798,0.2695772024217362,0.02342946561915632,0.026489778517797845,0.2346650473038726,0.24556418604758898,165.0,-0.7444369179445727,-3.804721821988341,13.262550348703604,4.968495233188048,2216.562090049793,380.6326581641597,1227.2222893722649,450.89599766303326,243.299782711127,464.5858418340098,275.4896749378336,212.0584425412499,281.7481977108619,377.9107758625774,38.815058541546456,133.02233280214426,162.4555797636874,-170.164508796768,39.418635617444735,241.63413325211488,124.90370661228394,-3.0027157928334525,1.0122660474133731,3.0751712095832704,302.0,16.0,16.0,33.0,32.0,40.0,29.0,2.0,-0.11164706208294596,0.06818841228615416,-0.0038189139105968698,0.2254818753491571,1.7665996428753328,3.0708939632101955,4.390953929836691,302.0,7629.616540717281,2788.8456375838928,danish_atm_daily_100
4,0.030988709453018667,0.014828883449431129,0.531870718082061,0.2914027545104471,0.07222707769336997,-0.04834228471474894,0.24689858425800654,0.4221531594715898,99.0,4.76095863113859,-8.255635998334851,38.891593325202045,21.022146964177512,783.7347857629412,1324.9204394707526,807.235774454128,382.41627066449877,585.0406017229185,821.0622439081038,390.21092628538014,300.4243665136992,357.5278439574872,0.0,-84.38980512185712,-171.41737607100717,-16.22286250599934,56.16383169214535,0.0,259.3397276788991,0.0,0.0,1.520826715003653,3.400282688577224,180.0,10.0,10.0,21.0,18.0,21.0,17.0,1.0,-0.043786616744542144,0.07464891419956524,-0.10188232766308095,0.26195502643898705,1.756908189825833,3.0685011188388107,4.231226517854222,180.0,2685.5670423445385,27696.710227272728,danish_atm_daily_101
5,0.3276603476579047,0.025276374553506786,0.8815530431367264,0.380374622627522,0.46898797586191915,0.46874617417868186,0.6438755793681482,0.6322188353251974,199.0,13.489974184966723,7.852452747554775,23.829092330242794,18.916192753262376,2019.4668095564698,4511.307154025447,2062.936122814651,754.8040655290165,275.36503795386295,579.8730331359358,288.5825102700712,603.835186455038,213.66412086896096,547.3048443297487,41.06874498884257,112.4643486324437,87.07019427973162,-131.86610120072828,32.97012004849272,31.02858677893289,-404.86575332215887,-238.325981131851,0.3143931671101234,2.071082900577496,302.0,74.0,76.0,25.0,33.0,40.0,28.0,2.0,-0.003392050745779057,0.3776719822634219,0.06247815557127474,0.2867983325603299,1.6881318018083298,2.8307012462102876,3.924841655590464,302.0,7467.317381315708,76384.72147651007,danish_atm_daily_102
6,-0.14503878811344148,0.09529921061461054,1.0029311532215504,0.4725509792936953,-0.14010434380567907,-0.12332207033248747,0.6399962311133225,-0.02150149993357428,119.0,6.244233396262001,2.7190158031569895,21.17456733296151,12.230446136671288,2003.9295018121074,218.45653513963418,1993.0707510381017,273.0209064556597,435.69933790562317,677.0126301026849,151.98613097878695,269.3909181710617,403.75694503424165,1090.4300211831696,-0.44186187034000735,90.46962379939889,-39.80268786886072,122.54965061221185,-31.84095893760249,84.51213570111351,338.90106110688055,-766.7316122279334,0.2909255491410393,1.781584318351878,300.0,86.0,86.0,20.0,27.0,38.0,25.0,3.0,-0.3710814335805921,0.036593309633738205,-0.25033900224639133,0.4603299683734894,1.6667473911444044,2.7423087028774735,3.766891539555844,300.0,18468.44284121629,18452.074324324323,danish_atm_daily_103
7,-0.04446215608754843,0.07116386336701422,0.8614322950318805,0.46794358265367847,-0.0386691211683392,-0.056099022913614724,0.5869975463039996,0.7820285994977939,163.0,1.7055329291780372,-0.9752127566927854,9.287074804385467,5.098772041103176,2069.9259967315065,251.23382789376274,811.7845107954992,270.2422101063396,235.50479107046334,406.3877483700221,55.904650159676315,230.6231914684151,112.69984573632966,407.4281875305837,9.137742026292443,98.49743432722934,-94.8097089613208,121.71044887544875,-20.52987560186848,67.46853845311719,232.20581763384396,-368.1370966125965,0.3332039310505411,2.1497301898400627,300.0,88.0,88.0,30.0,23.0,41.0,31.0,2.0,-0.30958716720343477,0.043618242401851234,-0.16544310596980055,0.47211340530230944,1.6215868323977642,2.6283388628817788,3.593553685782911,300.0,2580.866596859656,4320.22972972973,danish_atm_daily_104
8,-0.06873002823873388,0.045755588682288004,0.6711669087511662,0.24645579261597012,-0.04304515189278606,-0.03428159133600013,0.39389287364844017,0.9118573382906482,132.0,5.4506863705728765,4.5901830662402565,6.057405921012224,5.966751420613792,1358.743215951568,180.3651485723717,121.0917877932274,51.36606968987048,110.78503201167715,34.730493205407335,59.19054695380693,196.31933774780504,90.95099730021067,124.971755753383,-162.55568043320486,127.17251273671202,-26.234973324962525,-0.6907376687688385,-5.691794297258994,41.6648467625416,130.58182813469028,-122.35337580409879,0.42360347106132945,2.3212832311802774,249.0,72.0,72.0,25.0,29.0,31.0,22.0,1.0,-0.2561203471236558,0.10187227986907334,-0.1070842474863088,0.26548200019680135,1.6753122277088006,2.827855508017918,3.8702152210309344,249.0,753.7297817684033,139.69795918367348,danish_atm_daily_105
9,-0.02202223149720184,0.011566980100779058,0.13839075599840045,0.6778501856435678,-0.02043407943037941,-0.023605852912181157,-0.01807222223904289,0.7548544317889322,157.0,6.2558728205395155,3.535255981788553,10.184741946027609,8.652107253991685,300.35888256858823,2598.1151230640503,2408.0440416523097,2153.6437161955087,2351.5422323151147,1788.4963781090225,1666.2909877706763,1474.7985000527444,426.9320581811627,0.0,43.22287179938447,126.75691736915016,-142.85101250231983,0.0,0.0,-1283.6604888074337,0.0,0.0,1.9626611782614605,3.5697084401737462,160.0,50.0,48.0,20.0,15.0,18.0,12.0,1.0,-0.49358723404998606,0.37877073297673497,-0.33781048304808775,0.2492594017753728,1.5464548239010958,2.641769426951995,3.6378054487579217,160.0,214065.4386045121,901728.9487179487,danish_atm_daily_106
